0,0,0,0,0,0,0,0,0,0.08,1.48,0.98,0.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.05,1.48,0.98,0.48,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.42,1.03,0.52,0.02,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.05,1.48,0.98,0.48,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.17,1.11,0.61,0.11,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.17,1.44,0.94,0.44,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.17,1.44,0.94,0.44,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.1,1.47,0.97,0.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.55,1.32,0.82,0.32,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.1,1.47,0.97,0.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.08,1.48,0.98,0.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.08,1.48,0.98,0.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.03,1.49,0.99,0.49,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.32,1.06,0.56,0.06,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.4,1.03,0.53,0.03,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.3,1.07,0.57,0.07,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.08,1.14,0.64,0.14,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.25,1.42,0.92,0.42,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.2,1.43,0.93,0.43,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.27,1.08,0.57,0.07,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.1,1.47,0.97,0.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.03,1.49,0.99,0.49,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.42,1.03,0.52,0.02,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.17,1.44,0.94,0.44,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.08,1.48,0.98,0.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.37,1.04,0.54,0.04,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.2,1.1,0.6,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.27,1.41,0.91,0.41,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.22,1.09,0.59,0.09,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.08,1.48,0.98,0.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.42,1.03,0.52,0.02,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.55,1.32,0.82,0.32,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.45,1.02,0.52,0.02,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.03,1.49,0.99,0.49,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.2,1.1,0.6,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.42,1.03,0.52,0.02,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.37,1.04,0.54,0.04,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.27,1.08,0.57,0.07,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.3,1.07,0.57,0.07,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.63,1.29,0.79,0.29,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47,1.01,0.51,0.01,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.45,1.02,0.52,0.02,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.32,1.06,0.56,0.06,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.45,1.02,0.52,0.02,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.38,1.38,0.88,0.37,0,0,0,0,0,0,0,0,0,0,0
